debtor_id,age,gender,region,original_amount,days_past_due,delinquency_group,collection_status,amount_recovered,outstanding_amount,strategy_used,contact_attempts,contact_success_count,recovery_time_days,credit_score,income_level,employment_status,loan_id,collection_rate,contact_efficiency
1783,50,남성,화천군,24620320,65,단기,실패,0,24620320,문자,3,0,,513,4369,직장인,L1783,0.0,0.0
1784,50,여성,원주시,41521224,215,상각,실패,0,41521224,전화,9,0,,551,7611,직장인,L1784,0.0,0.0
1785,22,남성,부천시 소사구,9380178,47,단기,실패,0,9380178,문자,2,0,,909,3997,직장인,L1785,0.0,0.0
1786,64,남성,진천군,26353678,60,단기,실패,0,26353678,문자,3,0,,480,2752,직장인,L1786,0.0,0.0
1787,52,여성,홍성군,9545355,150,중기,실패,0,9545355,전화,6,0,,946,6150,직장인,L1787,0.0,0.0
1788,36,여성,부여군,23908849,276,상각,실패,0,23908849,전화,10,2,,616,4956,직장인,L1788,0.0,0.0
1789,40,여성,천안시 동남구,21101120,93,중기,실패,0,21101120,전화,3,0,,885,2451,직장인,L1789,0.0,0.0
1790,36,여성,용인시 기흥구,12722980,63,단기,실패,0,12722980,문자,2,0,,776,2390,직장인,L1790,0.0,0.0
1791,39,남성,태안군,44014773,90,중기,실패,0,44014773,문자,2,0,,511,6362,직장인,L1791,0.0,0.0
1792,65,여성,태백시,3314167,180,상각,실패,0,3314167,방문,7,0,,803,4747,직장인,L1792,0.0,0.0
1793,24,남성,오산시,49711599,56,단기,실패,0,49711599,문자,1,0,,460,4723,무직,L1793,0.0,0.0
1794,49,남성,횡성군,421614,45,단기,실패,0,421614,문자,1,0,,479,6677,직장인,L1794,0.0,0.0
1795,25,남성,의왕시,38267878,47,단기,실패,0,38267878,문자,3,0,,783,4343,직장인,L1795,0.0,0.0
1796,47,여성,시흥시,36681563,176,중기,실패,0,36681563,전화,5,0,,891,5551,직장인,L1796,0.0,0.0
1797,36,여성,증평군,32059529,227,상각,실패,0,32059529,방문,8,0,,724,6032,직장인,L1797,0.0,0.0
1798,66,여성,수원시,27320343,166,중기,실패,0,27320343,전화,7,0,,923,7026,자영업,L1798,0.0,0.0
1799,43,여성,삼척시,26657677,238,상각,실패,0,26657677,전화,8,0,,790,2877,직장인,L1799,0.0,0.0
1800,59,여성,천안시 동남구,35970298,209,상각,실패,0,35970298,전화,8,0,,603,4547,직장인,L1800,0.0,0.0
1801,66,여성,보령시,49016761,183,상각,실패,0,49016761,방문,7,0,,644,2538,무직,L1801,0.0,0.0
1802,38,여성,양양군,32432306,136,중기,실패,0,32432306,전화,6,0,,506,5714,자영업,L1802,0.0,0.0
1803,53,여성,고양시,48649024,218,상각,실패,0,48649024,전화,9,1,,585,7698,자영업,L1803,0.0,0.0
1804,55,남성,용인시 기흥구,21150402,295,상각,실패,0,21150402,전화,13,0,,641,2975,자영업,L1804,0.0,0.0
1805,20,여성,구리시,47933207,69,단기,실패,0,47933207,문자,4,0,,736,7392,직장인,L1805,0.0,0.0
1806,69,여성,횡성군,32645203,260,상각,실패,0,32645203,전화,10,0,,755,7413,직장인,L1806,0.0,0.0
1807,21,남성,화천군,21207909,168,중기,실패,0,21207909,전화,7,0,,822,6636,직장인,L1807,0.0,0.0
1808,33,여성,삼척시,32860167,79,단기,실패,0,32860167,전화,4,0,,475,7313,무직,L1808,0.0,0.0
1809,57,여성,논산시,33134969,226,상각,실패,0,33134969,방문,7,0,,489,2629,직장인,L1809,0.0,0.0
1810,36,남성,고양시,8562916,124,중기,실패,0,8562916,전화,5,0,,491,3371,직장인,L1810,0.0,0.0
1811,55,여성,고양시 덕양구,31390212,249,상각,실패,0,31390212,전화,10,0,,483,2976,직장인,L1811,0.0,0.0
1812,53,남성,용인시,42338306,39,단기,실패,0,42338306,문자,1,0,,868,5254,직장인,L1812,0.0,0.0
1813,60,여성,홍천군,30245848,216,상각,실패,0,30245848,전화,8,1,,722,5973,무직,L1813,0.0,0.0
1814,29,여성,용인시 기흥구,15765040,262,상각,실패,0,15765040,전화,8,0,,499,4817,직장인,L1814,0.0,0.0
1815,59,여성,화천군,7613312,223,상각,실패,0,7613312,전화,8,0,,544,7705,자영업,L1815,0.0,0.0
1816,21,남성,수원시 장안구,49442064,57,단기,실패,0,49442064,문자,2,0,,784,2751,자영업,L1816,0.0,0.0
1817,51,남성,시흥시,38383602,157,중기,실패,0,38383602,방문,5,0,,515,2042,자영업,L1817,0.0,0.0
1818,53,남성,청주시 서원구,4458958,62,단기,실패,0,4458958,문자,1,0,,524,4157,직장인,L1818,0.0,0.0
1819,22,여성,가평군,28228244,234,상각,실패,0,28228244,방문,8,0,,777,7076,직장인,L1819,0.0,0.0
1820,45,여성,옥천군,38580521,178,중기,실패,0,38580521,방문,7,0,,665,6095,직장인,L1820,0.0,0.0
1821,48,여성,광명시,38873751,38,단기,성공,30839724,8034027,문자,1,0,36.0,761,7650,직장인,L1821,0.7933302860328554,30839724.0
1822,29,여성,김포시,18862969,37,단기,실패,0,18862969,문자,2,0,,813,4261,직장인,L1822,0.0,0.0
1823,49,남성,동해시,10302434,179,중기,실패,0,10302434,전화,6,0,,674,6683,직장인,L1823,0.0,0.0
1824,56,여성,남양주시,31642156,320,상각,실패,0,31642156,전화,12,1,,474,4869,자영업,L1824,0.0,0.0
1825,56,남성,서산시,31615085,204,상각,실패,0,31615085,방문,4,0,,687,7210,직장인,L1825,0.0,0.0
1826,39,남성,춘천시,19940858,332,상각,실패,0,19940858,전화,12,2,,862,6966,직장인,L1826,0.0,0.0
1827,44,남성,고성군,31605081,282,상각,실패,0,31605081,방문,9,0,,429,4472,직장인,L1827,0.0,0.0
1828,23,남성,청주시 상당구,26257643,184,상각,실패,0,26257643,방문,6,0,,940,6450,직장인,L1828,0.0,0.0
1829,48,여성,태백시,45351088,281,상각,실패,0,45351088,방문,9,0,,902,7527,직장인,L1829,0.0,0.0
1830,40,여성,태안군,30577469,75,단기,실패,0,30577469,문자,4,0,,406,2958,자영업,L1830,0.0,0.0
1831,57,남성,평택시,30569580,217,상각,실패,0,30569580,전화,8,0,,802,6547,자영업,L1831,0.0,0.0
1832,46,남성,예산군,1614984,218,상각,실패,0,1614984,전화,7,0,,657,7803,직장인,L1832,0.0,0.0
1833,29,남성,속초시,7506795,89,단기,실패,0,7506795,문자,6,0,,675,5144,직장인,L1833,0.0,0.0
1834,35,남성,고성군,9913891,322,상각,실패,0,9913891,전화,12,0,,729,3648,직장인,L1834,0.0,0.0
1835,57,여성,용인시 처인구,18936899,216,상각,실패,0,18936899,전화,10,1,,753,7774,직장인,L1835,0.0,0.0
1836,56,남성,안산시 상록구,31325141,172,중기,실패,0,31325141,전화,7,0,,554,3188,직장인,L1836,0.0,0.0
1837,49,여성,양주시,3695911,254,상각,실패,0,3695911,전화,9,0,,510,2939,자영업,L1837,0.0,0.0
1838,64,여성,원주시,47306773,354,상각,실패,0,47306773,전화,12,1,,673,4668,직장인,L1838,0.0,0.0
1839,46,남성,양양군,24671668,289,상각,실패,0,24671668,전화,12,2,,926,2102,직장인,L1839,0.0,0.0
1840,64,남성,괴산군,26899411,334,상각,실패,0,26899411,방문,12,1,,856,2383,직장인,L1840,0.0,0.0
1841,43,남성,청주시 흥덕구,38453483,62,단기,실패,0,38453483,전화,4,0,,904,7524,직장인,L1841,0.0,0.0
1842,48,남성,서산시,16808355,92,중기,실패,0,16808355,전화,1,0,,929,2073,직장인,L1842,0.0,0.0
1843,31,여성,안성시,33793585,108,중기,실패,0,33793585,전화,5,0,,854,4341,직장인,L1843,0.0,0.0
1844,28,남성,계룡시,43047123,81,단기,실패,0,43047123,문자,2,0,,680,3998,직장인,L1844,0.0,0.0
1845,25,남성,부여군,2120667,331,상각,실패,0,2120667,전화,11,0,,856,6425,직장인,L1845,0.0,0.0
1846,41,여성,보령시,36753265,100,중기,실패,0,36753265,전화,3,0,,928,3693,직장인,L1846,0.0,0.0
1847,30,여성,구리시,44986937,39,단기,실패,0,44986937,문자,4,0,,835,7330,직장인,L1847,0.0,0.0
1848,59,남성,수원시 영통구,11633756,37,단기,실패,0,11633756,문자,3,0,,688,3041,직장인,L1848,0.0,0.0
1849,41,남성,단양군,8353698,62,단기,실패,0,8353698,문자,2,0,,530,2918,직장인,L1849,0.0,0.0
1850,52,남성,아산시,36504307,309,상각,실패,0,36504307,전화,10,0,,472,2044,직장인,L1850,0.0,0.0
1851,43,여성,동해시,34037172,207,상각,실패,0,34037172,전화,7,1,,739,2781,직장인,L1851,0.0,0.0
1852,38,여성,포천시,41778251,49,단기,실패,0,41778251,문자,3,0,,749,4218,직장인,L1852,0.0,0.0
1853,59,남성,서산시,9894456,93,중기,실패,0,9894456,전화,1,0,,742,7973,직장인,L1853,0.0,0.0
1854,21,남성,양양군,44869793,86,단기,성공,29035547,15834246,전화,2,0,3.0,942,7404,자영업,L1854,0.6471067740383826,14517773.5
1855,29,남성,정선군,44186368,189,상각,실패,0,44186368,전화,6,0,,517,2658,직장인,L1855,0.0,0.0
1856,36,남성,수원시 장안구,10774038,178,중기,실패,0,10774038,전화,6,0,,794,5174,직장인,L1856,0.0,0.0
1857,34,여성,청주시 청원구,20802248,356,상각,실패,0,20802248,방문,13,0,,830,6637,직장인,L1857,0.0,0.0
1858,64,남성,안양시,36545977,130,중기,실패,0,36545977,전화,4,0,,798,2574,직장인,L1858,0.0,0.0
1859,64,여성,부천시 원미구,49378992,244,상각,실패,0,49378992,전화,10,1,,863,5663,직장인,L1859,0.0,0.0
1860,63,남성,홍천군,40244105,214,상각,실패,0,40244105,전화,8,0,,682,6060,무직,L1860,0.0,0.0
1861,56,남성,안양시,17791652,323,상각,실패,0,17791652,전화,12,1,,919,3947,직장인,L1861,0.0,0.0
1862,20,여성,공주시,3336138,118,중기,실패,0,3336138,전화,4,1,,511,2311,직장인,L1862,0.0,0.0
1863,69,여성,평창군,19991222,126,중기,실패,0,19991222,전화,7,0,,917,6968,직장인,L1863,0.0,0.0
1864,57,여성,구리시,29575198,159,중기,실패,0,29575198,전화,5,0,,919,7567,직장인,L1864,0.0,0.0
1865,28,여성,금산군,6825430,356,상각,실패,0,6825430,방문,11,0,,591,6201,자영업,L1865,0.0,0.0
1866,40,남성,금산군,12643091,119,중기,실패,0,12643091,전화,4,0,,643,5581,직장인,L1866,0.0,0.0
1867,31,여성,당진시,36285551,247,상각,실패,0,36285551,전화,9,0,,417,5049,자영업,L1867,0.0,0.0
1868,37,여성,동두천시,24953130,124,중기,실패,0,24953130,전화,4,0,,761,3802,무직,L1868,0.0,0.0
1869,63,남성,고양시 일산동구,4231397,161,중기,실패,0,4231397,전화,5,0,,663,7082,직장인,L1869,0.0,0.0
1870,24,여성,영월군,26147043,287,상각,실패,0,26147043,전화,11,1,,519,3222,무직,L1870,0.0,0.0
1871,42,남성,부여군,15953019,179,중기,실패,0,15953019,방문,10,0,,865,7313,직장인,L1871,0.0,0.0
1872,40,남성,화천군,41596205,229,상각,실패,0,41596205,방문,8,0,,436,2498,직장인,L1872,0.0,0.0
1873,50,남성,수원시 팔달구,30849633,259,상각,성공,22040343,8809290,전화,7,0,43.0,698,4007,직장인,L1873,0.7144442528700422,3148620.4285714286
1874,57,여성,용인시,14655920,237,상각,실패,0,14655920,전화,9,1,,709,2725,직장인,L1874,0.0,0.0
1875,40,남성,성남시 분당구,16246573,45,단기,실패,0,16246573,문자,1,0,,439,3722,자영업,L1875,0.0,0.0
1876,27,남성,여주시,42878614,88,단기,실패,0,42878614,문자,3,0,,834,3019,무직,L1876,0.0,0.0
1877,69,여성,제천시,9811499,141,중기,실패,0,9811499,방문,6,1,,618,7312,자영업,L1877,0.0,0.0
1878,68,여성,가평군,6347560,317,상각,실패,0,6347560,전화,12,0,,763,3060,직장인,L1878,0.0,0.0
1879,25,남성,인제군,36156585,223,상각,실패,0,36156585,전화,8,2,,405,7876,직장인,L1879,0.0,0.0
1880,55,남성,이천시,12211047,272,상각,실패,0,12211047,전화,8,0,,626,2128,직장인,L1880,0.0,0.0
1881,24,여성,예산군,47879098,125,중기,실패,0,47879098,전화,6,0,,579,7048,직장인,L1881,0.0,0.0
1882,26,여성,과천시,48218037,136,중기,성공,34719320,13498717,방문,3,0,49.0,697,3345,직장인,L1882,0.7200483918497138,11573106.666666666
1883,53,남성,안산시,27265547,121,중기,실패,0,27265547,전화,5,0,,918,7137,직장인,L1883,0.0,0.0
1884,29,여성,용인시 기흥구,8561357,91,중기,실패,0,8561357,방문,6,0,,576,6322,무직,L1884,0.0,0.0
1885,24,여성,단양군,3552901,109,중기,실패,0,3552901,전화,5,0,,686,5127,직장인,L1885,0.0,0.0
1886,21,남성,고양시 일산서구,49718565,288,상각,실패,0,49718565,전화,11,1,,912,4192,직장인,L1886,0.0,0.0
1887,30,남성,고양시 일산동구,9524364,359,상각,실패,0,9524364,방문,13,1,,566,7586,직장인,L1887,0.0,0.0
1888,53,여성,강릉시,27516827,349,상각,실패,0,27516827,전화,11,1,,934,3394,직장인,L1888,0.0,0.0
1889,60,여성,영동군,5642515,284,상각,실패,0,5642515,전화,10,1,,698,3488,직장인,L1889,0.0,0.0
1890,56,여성,태백시,16090627,87,단기,실패,0,16090627,문자,2,0,,636,6793,직장인,L1890,0.0,0.0
1891,35,남성,금산군,11733372,131,중기,실패,0,11733372,방문,4,0,,660,7639,자영업,L1891,0.0,0.0
1892,21,남성,안산시 상록구,44614327,174,중기,실패,0,44614327,전화,6,0,,806,7656,직장인,L1892,0.0,0.0
1893,39,남성,연천군,41366390,89,단기,실패,0,41366390,문자,4,1,,568,7337,직장인,L1893,0.0,0.0
1894,47,여성,의왕시,46644524,272,상각,실패,0,46644524,전화,9,2,,946,6882,직장인,L1894,0.0,0.0
1895,62,여성,군포시,34540756,80,단기,실패,0,34540756,문자,3,0,,910,2536,직장인,L1895,0.0,0.0
1896,24,남성,용인시,22163386,328,상각,실패,0,22163386,전화,11,0,,403,6890,직장인,L1896,0.0,0.0
1897,49,여성,고양시,5929657,200,상각,실패,0,5929657,전화,7,1,,639,6908,직장인,L1897,0.0,0.0
1898,31,여성,천안시 서북구,10654678,52,단기,실패,0,10654678,문자,1,0,,643,3393,직장인,L1898,0.0,0.0
1899,35,여성,양구군,1527504,137,중기,실패,0,1527504,전화,5,1,,702,6325,직장인,L1899,0.0,0.0
1900,34,여성,홍성군,4310222,338,상각,실패,0,4310222,방문,12,0,,715,4334,직장인,L1900,0.0,0.0
1901,49,여성,성남시 중원구,41276732,204,상각,실패,0,41276732,전화,8,2,,406,5825,직장인,L1901,0.0,0.0
1902,35,남성,연천군,44848360,258,상각,실패,0,44848360,전화,9,0,,481,5944,직장인,L1902,0.0,0.0
1903,25,남성,부천시 소사구,2248975,102,중기,실패,0,2248975,전화,2,0,,588,4007,자영업,L1903,0.0,0.0
1904,64,여성,아산시,35169218,182,상각,실패,0,35169218,전화,6,0,,725,6649,직장인,L1904,0.0,0.0
1905,43,여성,동두천시,13863648,219,상각,실패,0,13863648,전화,7,1,,754,3246,무직,L1905,0.0,0.0
1906,69,남성,원주시,46612830,350,상각,실패,0,46612830,전화,12,3,,776,2994,직장인,L1906,0.0,0.0
1907,45,남성,속초시,42937275,65,단기,실패,0,42937275,문자,3,1,,481,2629,직장인,L1907,0.0,0.0
1908,64,여성,청주시 서원구,21129905,238,상각,실패,0,21129905,방문,7,1,,915,5707,직장인,L1908,0.0,0.0
1909,36,여성,의왕시,15052190,234,상각,실패,0,15052190,방문,9,0,,763,4685,직장인,L1909,0.0,0.0
1910,29,여성,수원시 권선구,39362926,120,중기,실패,0,39362926,전화,6,0,,742,2010,자영업,L1910,0.0,0.0
1911,67,남성,보령시,28236277,335,상각,실패,0,28236277,전화,10,0,,429,2661,직장인,L1911,0.0,0.0
1912,39,남성,의왕시,23571031,150,중기,실패,0,23571031,방문,6,0,,762,3028,무직,L1912,0.0,0.0
1913,28,여성,군포시,1601875,109,중기,실패,0,1601875,전화,4,0,,914,6022,자영업,L1913,0.0,0.0
1914,46,남성,청양군,40765666,92,중기,실패,0,40765666,전화,4,0,,633,2922,직장인,L1914,0.0,0.0
1915,42,여성,양주시,6216576,178,중기,실패,0,6216576,전화,7,0,,674,6204,자영업,L1915,0.0,0.0
1916,57,남성,여주시,36460702,145,중기,실패,0,36460702,전화,5,0,,555,3514,무직,L1916,0.0,0.0
1917,55,여성,서산시,19164843,209,상각,실패,0,19164843,전화,7,0,,526,3686,자영업,L1917,0.0,0.0
1918,63,남성,화천군,29035437,180,상각,실패,0,29035437,전화,7,1,,434,5091,무직,L1918,0.0,0.0
1919,66,남성,화성시,31640249,33,단기,실패,0,31640249,문자,1,0,,408,2893,직장인,L1919,0.0,0.0
1920,57,남성,청주시 흥덕구,24171821,61,단기,실패,0,24171821,문자,2,0,,905,2216,직장인,L1920,0.0,0.0
1921,65,여성,양양군,13931414,105,중기,실패,0,13931414,전화,3,0,,702,5032,직장인,L1921,0.0,0.0
1922,21,여성,동해시,25381405,344,상각,실패,0,25381405,전화,11,0,,520,3664,직장인,L1922,0.0,0.0
1923,20,여성,공주시,373191,194,상각,실패,0,373191,전화,6,0,,663,4744,무직,L1923,0.0,0.0
1924,50,여성,과천시,23168221,148,중기,실패,0,23168221,방문,6,0,,717,2268,직장인,L1924,0.0,0.0
1925,21,남성,당진시,20561280,203,상각,실패,0,20561280,방문,8,0,,761,5791,직장인,L1925,0.0,0.0
1926,26,여성,예산군,44568179,129,중기,실패,0,44568179,방문,3,0,,588,5607,직장인,L1926,0.0,0.0
1927,59,여성,음성군,24825553,179,중기,실패,0,24825553,방문,6,0,,922,5387,직장인,L1927,0.0,0.0
1928,32,여성,부여군,800377,110,중기,실패,0,800377,전화,4,0,,629,7445,직장인,L1928,0.0,0.0
1929,50,여성,증평군,25060459,188,상각,실패,0,25060459,전화,7,1,,643,5654,직장인,L1929,0.0,0.0
1930,52,남성,성남시 분당구,30062998,61,단기,실패,0,30062998,문자,3,0,,739,7502,자영업,L1930,0.0,0.0
1931,30,여성,구리시,23552005,315,상각,실패,0,23552005,전화,11,0,,583,4087,직장인,L1931,0.0,0.0
1932,57,여성,보은군,2904993,217,상각,실패,0,2904993,전화,9,0,,558,5171,직장인,L1932,0.0,0.0
1933,43,남성,부천시 원미구,10306190,315,상각,실패,0,10306190,방문,12,3,,565,5007,직장인,L1933,0.0,0.0
1934,59,남성,하남시,8989913,161,중기,실패,0,8989913,전화,4,1,,839,6289,무직,L1934,0.0,0.0
1935,62,남성,오산시,41264948,251,상각,실패,0,41264948,전화,8,0,,919,5200,직장인,L1935,0.0,0.0
1936,59,여성,성남시 분당구,27868170,221,상각,실패,0,27868170,전화,8,0,,902,6622,직장인,L1936,0.0,0.0
1937,60,남성,파주시,39912693,243,상각,실패,0,39912693,전화,8,0,,663,3831,직장인,L1937,0.0,0.0
1938,20,여성,옥천군,615789,362,상각,실패,0,615789,전화,15,0,,416,6208,직장인,L1938,0.0,0.0
1939,68,남성,영동군,29363846,344,상각,실패,0,29363846,전화,11,1,,883,5653,직장인,L1939,0.0,0.0
1940,56,여성,가평군,13540816,138,중기,실패,0,13540816,전화,6,0,,686,5192,직장인,L1940,0.0,0.0
1941,69,남성,의정부시,15302724,96,중기,실패,0,15302724,전화,3,0,,695,2093,직장인,L1941,0.0,0.0
1942,49,남성,수원시 권선구,4587567,87,단기,실패,0,4587567,전화,6,0,,623,7305,직장인,L1942,0.0,0.0
1943,63,여성,영월군,14386182,247,상각,실패,0,14386182,전화,7,1,,754,3088,직장인,L1943,0.0,0.0
1944,50,여성,화천군,1868644,148,중기,성공,1516291,352353,전화,6,0,141.0,651,2437,무직,L1944,0.8114392040431457,252715.16666666666
1945,41,남성,고성군,8964883,240,상각,실패,0,8964883,전화,10,1,,656,6432,직장인,L1945,0.0,0.0
1946,49,남성,아산시,30635539,147,중기,실패,0,30635539,전화,5,0,,879,6989,직장인,L1946,0.0,0.0
1947,49,남성,인제군,1543880,236,상각,실패,0,1543880,전화,9,0,,613,3318,직장인,L1947,0.0,0.0
1948,22,남성,태안군,12068531,301,상각,실패,0,12068531,방문,11,2,,462,6374,직장인,L1948,0.0,0.0
1949,54,남성,하남시,6570931,203,상각,실패,0,6570931,전화,8,0,,786,5627,직장인,L1949,0.0,0.0
1950,48,여성,홍성군,15384970,105,중기,실패,0,15384970,전화,5,0,,649,4369,무직,L1950,0.0,0.0
1951,36,남성,의왕시,42688365,115,중기,실패,0,42688365,전화,6,0,,615,3777,직장인,L1951,0.0,0.0
1952,46,여성,수원시 영통구,39780631,41,단기,실패,0,39780631,문자,1,0,,674,2726,직장인,L1952,0.0,0.0
1953,46,여성,고성군,22938233,162,중기,실패,0,22938233,전화,5,0,,680,3735,자영업,L1953,0.0,0.0
1954,34,여성,여주시,9232141,340,상각,실패,0,9232141,방문,13,0,,935,4135,직장인,L1954,0.0,0.0
1955,44,남성,부여군,22696046,167,중기,실패,0,22696046,방문,6,0,,674,5075,무직,L1955,0.0,0.0
1956,60,여성,고양시 일산서구,2260778,80,단기,실패,0,2260778,문자,2,0,,823,5617,직장인,L1956,0.0,0.0
1957,25,여성,홍성군,22690754,280,상각,실패,0,22690754,전화,10,0,,513,6977,직장인,L1957,0.0,0.0
1958,43,여성,증평군,13749800,130,중기,실패,0,13749800,전화,4,0,,534,2491,직장인,L1958,0.0,0.0
1959,51,남성,용인시 기흥구,23682815,359,상각,실패,0,23682815,전화,13,3,,746,3148,직장인,L1959,0.0,0.0
